DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200812067056,123,123 - Homicide: Non-Traffic,BARTRAM AV  &  ESSINGTON AV,7/29/2008 8:22:00 PM,12,C,53. Highway (Outside Structure),2675633.56241883,214534.466795043
200804034249,123,123 - Homicide: Non-Traffic,700 BLOCK PATTISON AV,7/28/2008 9:04:00 PM,04,K,53. Highway (Outside Structure),2694379.79156992,218500.350329873
200815086394,123,123 - Homicide: Non-Traffic,6100 BLOCK HARBISON AV,7/28/2008 9:00:00 PM,15,J,53. Highway (Outside Structure),2720956.57394596,263200.929089751
200825081101,111,111 - Homicide: Handgun,100 BLOCK W WYOMING AV,7/27/2008 9:11:00 PM,25,F,11. Clothing Store,2703113.45459105,261722.212113606
200801026869,111,111 - Homicide: Handgun,CARLISLE &  MOORE ST,7/27/2008 1:59:00 AM,01,A,53. Highway (Outside Structure),2691960.83710348,227266.226260171
200824064450,115,115 - Homicide: Beating,1 BLOCK E SILVER ST,7/27/2008 1:12:00 AM,24,P,53. Highway (Outside Structure),2702479.69438928,250677.94605609
200835069860,123,123 - Homicide: Non-Traffic,5300 BLOCK RISING SUN AV,7/26/2008 1:11:00 PM,35,A,53. Highway (Outside Structure),2705405.97048503,264984.10477989
200802050785,111,111 - Homicide: Handgun,5700 BLOCK FRONTENAC ST,7/26/2008 2:43:00 AM,02,S,53. Highway (Outside Structure),2713477.66866896,265971.654662113
200825080147,111,111 - Homicide: Handgun,1300 BLOCK W SILVER ST,7/25/2008 6:07:00 PM,25,M,53. Highway (Outside Structure),2695822.37536839,251644.688341749
200819057974,123,123 - Homicide: Non-Traffic,N 51ST ST  &  CITY AV,7/25/2008 11:26:00 AM,19,E,53. Highway (Outside Structure),2673820.67469057,252385.006865934
200812065378,123,123 - Homicide: Non-Traffic,ELMWOOD AV  &  ISLAND AV,7/24/2008 10:56:00 PM,12,D,53. Highway (Outside Structure),2671602.21805314,221185.938966426
200822052422,111,111 - Homicide: Handgun,2000 BLOCK W BOSTON ST,7/22/2008 7:25:00 PM,22,I,53. Highway (Outside Structure),2692698.91543016,250189.368384635
200806042283,111,111 - Homicide: Handgun,1300 BLOCK GREEN ST,7/22/2008 7:15:00 PM,06,R,53. Highway (Outside Structure),2694661.24857414,240084.741738999
200812064372,111,111 - Homicide: Handgun,1200 BLOCK S WILTON ST,7/21/2008 10:03:00 PM,12,Q,53. Highway (Outside Structure),2677325.63547762,231824.458420854
200812064162,111,111 - Homicide: Handgun,2100 BLOCK CEMETERY AV,7/21/2008 12:35:00 AM,12,J,53. Highway (Outside Structure),2674321.72402316,226854.683198486
200816039441,111,111 - Homicide: Handgun,4200 BLOCK PARKSIDE AV,7/20/2008 2:01:00 AM,16,M,53. Highway (Outside Structure),2679840.45403937,244717.474505301
200816039043,116,116 - Homicide: Other,1 BLOCK N 48TH ST,7/18/2008 4:32:00 PM,16,P,53. Highway (Outside Structure),2678482.09903834,238129.286970317
200815082164,111,111 - Homicide: Handgun,4800 BLOCK TACKAWANNA ST,7/18/2008 12:00:00 PM,15,H,53. Highway (Outside Structure),2717203.41089315,259919.608518146
200808035378,111,111 - Homicide: Handgun,8700 BLOCK GLENLOCH PL,7/18/2008 2:27:00 AM,08,F,53. Highway (Outside Structure),2735650.61398306,271666.267753533
200802048648,121,121 - Homicide: Auto,4600 BLOCK E ROOSEVELT BLVD,7/17/2008 4:27:00 AM,02,N,53. Highway (Outside Structure),2710523.52240735,264430.108928281
200802048385,116,116 - Homicide: Other,4600 BLOCK E ROOSEVELT BLVD,7/16/2008 12:57:00 AM,02,N,53. Highway (Outside Structure),2710663.85732903,264318.885934553
200835066089,111,111 - Homicide: Handgun,5000 BLOCK N SYDENHAM ST,7/15/2008 4:06:00 PM,35,I,53. Highway (Outside Structure),2696703.81721663,264474.276977796
200825075748,111,111 - Homicide: Handgun,100 BLOCK W WYOMING AV,7/15/2008 1:37:00 PM,25,F,53. Highway (Outside Structure),2703113.45459105,261722.212113606
200839049160,111,111 - Homicide: Handgun,300 BLOCK W QUEEN LA,7/12/2008 9:01:00 PM,39,V,53. Highway (Outside Structure),2689794.88730709,263057.996314038
200823033061,111,111 - Homicide: Handgun,1200 BLOCK N HOLLYWOOD ST,7/12/2008 4:58:00 PM,23,N,53. Highway (Outside Structure),2687594.45091582,244458.835396403
200823032975,111,111 - Homicide: Handgun,1500 BLOCK N 11TH ST,7/12/2008 12:36:00 AM,23,B,53. Highway (Outside Structure),2696182.70017176,244516.975700805
200802047316,111,111 - Homicide: Handgun,5900 BLOCK AGUSTA ST,7/11/2008 4:22:00 PM,02,L,70. Private Residence,2714125.43507994,267265.765278448
200801024596,121,121 - Homicide: Auto,S BROAD ST  &  CURTIN ST,7/10/2008 6:11:00 PM,01,I,53. Highway (Outside Structure),2691408.66600319,220831.897320956
200839048047,111,111 - Homicide: Handgun,4400 BLOCK N CHADWICK ST,7/9/2008 6:53:00 AM,39,F,53. Highway (Outside Structure),2695758.26653543,261400.941786632
200808033421,123,123 - Homicide: Non-Traffic,9200 BLOCK ANNAPOLIS RD,7/8/2008 3:02:00 AM,08,G,53. Highway (Outside Structure),2734723.19106536,276599.683484015
200824057437,111,111 - Homicide: Handgun,2000 BLOCK E ELKHART ST,7/4/2008 11:46:00 AM,24,M,53. Highway (Outside Structure),2706715.52834982,251078.509484646
200825070673,121,121 - Homicide: Auto,3100 BLOCK N 5TH ST,7/2/2008 7:30:00 PM,25,L,53. Highway (Outside Structure),2699944.37291404,253007.041289302
200824056727,114,114 - Homicide: Knife,3300 BLOCK GAUL ST,7/2/2008 10:47:00 AM,24,G,70. Private Residence,2710226.33915666,249749.996253687
