DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200915071854,123,123 - Homicide: Non-Traffic,2900 BLOCK UNRUH AV,6/30/2009 6:11:00 PM,15,N,53. Highway (Outside Structure),2721852.5340025,267080.578652843
200915071417,123,123 - Homicide: Non-Traffic,4400 BLOCK COTTMAN AV,6/29/2009 4:09:00 PM,15,U,53. Highway (Outside Structure),2727870.64701379,266648.91555808
200912059200,111,111 - Homicide: Handgun,2600 BLOCK MUHFELD ST,6/28/2009 11:30:00 PM,12,E,53. Highway (Outside Structure),2673419.50431973,221922.647391466
200926044049,111,111 - Homicide: Handgun,1000 BLOCK N HANCOCK ST,6/27/2009 8:53:00 PM,26,2,66. Apartment House/Condominium,2700218.34380544,241268.649206329
200926044021,111,111 - Homicide: Handgun,1000 BLOCK N HANCOCK ST,6/27/2009 5:44:00 PM,26,2,66. Apartment House/Condominium,2700218.34380544,241268.649206329
200915069943,111,111 - Homicide: Handgun,1200 BLOCK PRATT ST,6/26/2009 1:18:00 AM,15,G,"40. Bar, Taproom, Caf?",2715251.2851915,263387.203394816
200912057780,111,111 - Homicide: Handgun,7000 BLOCK WOODLAND AVE,6/25/2009 7:03:00 PM,12,F,66. Apartment House/Condominium,2671901.04019484,223788.203833474
200924055975,123,123 - Homicide: Non-Traffic,ARAMINGO AV &  E WESTMORELAND ST,6/25/2009 9:11:00 AM,24,3,53. Highway (Outside Structure),2709831.49267434,250248.111153725
200916038720,117,117 - Homicide: felon by Police Officer,4200 BLOCK OTTER ST,6/24/2009 7:35:00 PM,16,L,53. Highway (Outside Structure),2680616.27703612,242554.308281513
200914047118,111,111 - Homicide: Handgun,1900 BLOCK 73RD AV,6/23/2009 10:14:00 PM,14,A,53. Highway (Outside Structure),2696863.20690868,277418.547787035
200935052618,123,123 - Homicide: Non-Traffic,MASCHER ST  &  W TABOR RD,6/23/2009 9:15:00 PM,35,A,53. Highway (Outside Structure),2703691.98968782,265640.192920689
200912056811,111,111 - Homicide: Handgun,1300 BLOCK S 53RD ST,6/23/2009 3:48:00 PM,12,Q,53. Highway (Outside Structure),2677096.80050637,231686.202090115
200914046846,111,111 - Homicide: Handgun,400 BLOCK E RITTENHOUSE ST,6/22/2009 11:56:00 PM,14,H,53. Highway (Outside Structure),2690204.52655271,268493.868509741
200923030507,123,123 - Homicide: Non-Traffic,KELLY DR  &  BREWERY  DR,6/22/2009 10:47:00 PM,23,P,53. Highway (Outside Structure),2685341.01001798,244379.873691085
200925064909,111,111 - Homicide: Handgun,100 BLOCK W WESTMORELAND ST,6/21/2009 9:23:00 PM,25,S,53. Highway (Outside Structure),2702710.24914028,253800.134268281
200919056246,111,111 - Homicide: Handgun,2200 BLOCK N WANAMAKER ST,6/21/2009 8:14:00 PM,19,C,70. Private Residence,2671917.69310467,248309.627908316
