DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200914022218,111,111 - Homicide: Handgun,6300 BLOCK GERMANTOWN AV,3/29/2009 9:46:00 PM,14,I,53. Highway (Outside Structure),2687537.63643473,269405.382379721
200902019838,123,123 - Homicide: Non-Traffic,5900 BLOCK ELMHURST ST,3/27/2009 11:19:00 AM,02,N,53. Highway (Outside Structure),2713230.00569213,267880.421217736
200918019417,111,111 - Homicide: Handgun,5500 BLOCK WALNUT ST,3/27/2009 10:26:00 AM,18,M,53. Highway (Outside Structure),2674436.26817526,237515.972713096
200906015265,111,111 - Homicide: Handgun,200 BLOCK MARKET ST,3/26/2009 1:16:00 AM,06,T,53. Highway (Outside Structure),2698673.04042602,235458.659846612
200935023608,111,111 - Homicide: Handgun,4500 BLOCK N 19TH ST,3/25/2009 8:08:00 PM,35,G,53. Highway (Outside Structure),2694768.16338115,261889.655950218
200939017060,114,114 - Homicide: Knife,2100 BLOCK W ERIE AV,3/20/2009 5:52:00 PM,39,J,70. Private Residence,2693055.75128444,257392.033862225
200925027400,111,111 - Homicide: Handgun,100 BLOCK W WISHART ST,3/19/2009 1:09:00 AM,25,H,53. Highway (Outside Structure),2702566.84053663,253031.674637493
200919023486,111,111 - Homicide: Handgun,7500 BLOCK LANSDOWNE AV,3/18/2009 12:28:00 PM,19,A,53. Highway (Outside Structure),2666326.71151803,242655.822634832
200935021000,111,111 - Homicide: Handgun,5000 BLOCK N CAMAC ST,3/17/2009 7:43:00 AM,35,H,53. Highway (Outside Structure),2698249.8352827,264377.229268628
200914018660,117,117 - Homicide: felon by Police Officer,900 BLOCK E JOHNSON ST,3/16/2009 11:52:00 PM,14,N,53. Highway (Outside Structure),2689726.3146086,273322.304208065
200922015866,111,111 - Homicide: Handgun,1800 BLOCK N 27TH ST,3/15/2009 9:29:00 PM,22,L,53. Highway (Outside Structure),2689005.5619941,247134.234510782
200925026001,111,111 - Homicide: Handgun,3400 BLOCK GERMANTOWN AVE,3/15/2009 2:13:00 AM,25,O,53. Highway (Outside Structure),2696857.04246832,255564.466983612
200926016435,114,114 - Homicide: Knife,2100 BLOCK E NORRIS ST,3/15/2009 2:01:00 AM,26,E,53. Highway (Outside Structure),2702083.43466791,246258.916624497
200926016406,111,111 - Homicide: Handgun,100 BLOCK W SUSQUEHANNA AV,3/15/2009 12:09:00 AM,26,J,53. Highway (Outside Structure),2701877.15437888,247595.182774969
200915025035,111,111 - Homicide: Handgun,7500 BLOCK TORRESDALE AV,3/11/2009 11:57:00 PM,15,O,53. Highway (Outside Structure),2729983.27636777,266483.272421315
200908010004,111,111 - Homicide: Handgun,8800 BLOCK DITMAN ST,3/11/2009 10:07:00 PM,08,F,66. Apartment House/Condominium,2736183.8908542,272138.632661427
200918015130,111,111 - Homicide: Handgun,5200 BLOCK IRVING ST,3/8/2009 1:07:00 AM,18,K,53. Highway (Outside Structure),2675790.36970504,236690.573253393
200926014478,111,111 - Homicide: Handgun,2400 BLOCK N 5TH ST,3/7/2009 6:52:00 PM,26,P,53. Highway (Outside Structure),2699423.49968572,249179.017355798
200935018205,123,123 - Homicide: Non-Traffic,66TH AV  &  OLD YORK RD,3/7/2009 6:31:00 PM,35,F,53. Highway (Outside Structure),2698532.66851675,273176.008725879
200925022900,123,123 - Homicide: Non-Traffic,200 BLOCK W GLENWOOD AV,3/7/2009 5:01:00 PM,25,S,53. Highway (Outside Structure),2701559.92020673,255381.146655843
200926014283,117,117 - Homicide: felon by Police Officer,N 9TH ST &  W MONTGOMERY AV,3/6/2009 9:39:00 PM,26,N,53. Highway (Outside Structure),2697290.21533659,245986.629855389
200939013450,111,111 - Homicide: Handgun,4200 BLOCK WAYNE AVE,3/6/2009 1:59:00 AM,39,F,53. Highway (Outside Structure),2694719.64635993,259837.915676926
200902013830,123,123 - Homicide: Non-Traffic,6800 BLOCK RISING SUN AV,3/4/2009 4:07:00 PM,02,J,53. Highway (Outside Structure),2712789.73769666,273928.834370883
200924017363,111,111 - Homicide: Handgun,3400 BLOCK AMBER ST,3/4/2009 3:29:00 PM,24,G,70. Private Residence,2709637.06501858,252176.257280864
200912018816,111,111 - Homicide: Handgun,5500 BLOCK BELMAR ST,3/3/2009 12:33:00 AM,12,Q,53. Highway (Outside Structure),2675960.80122853,230972.853044235
200909009806,115,115 - Homicide: Beating,700 BLOCK N CROSKEY ST,3/1/2009 8:39:00 PM,09,N,70. Private Residence,2690291.83954628,242215.013014641
