DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200806018429,111,111 - Homicide: Handgun,300 BLOCK N FRONT ST,3/31/2008 9:39:00 PM,06,M,66. Apartment House/Condominium,2700031.32656627,237730.23753118
200823014519,111,111 - Homicide: Handgun,1800 BLOCK CECIL B MOORE AV,3/30/2008 10:53:00 PM,23,G,53. Highway (Outside Structure),2693029.25964037,246002.0351383
200839020468,123,123 - Homicide: Non-Traffic,GERMANTOWN AV  &  W HUNTING PARK AV,3/30/2008 1:27:00 AM,39,E,53. Highway (Outside Structure),2695562.98642671,259334.779637667
200815034633,121,121 - Homicide: Auto,RHAWN ST  &  LEXINGTON AV,3/28/2008 11:11:00 PM,15,S,53. Highway (Outside Structure),2726951.69195824,273859.710303799
200816014928,111,111 - Homicide: Handgun,4600 BLOCK PARRISH ST,3/28/2008 3:22:00 AM,16,Q,53. Highway (Outside Structure),2679183.2301729,241282.317929322
200839019845,117,117 - Homicide: felon by Police Officer,3000 BLOCK W LEHIGH AV,3/27/2008 3:04:00 PM,39,N,53. Highway (Outside Structure),2688379.79882669,252336.078064955
200806017372,115,115 - Homicide: Beating,1300 BLOCK MARKET ST,3/26/2008 2:51:00 PM,06,Q,116. SEPTA Elevated - MFL,2694114.7493859,236048.048569097
200814023477,111,111 - Homicide: Handgun,5200 BLOCK WAKEFIELD ST,3/23/2008 9:57:00 PM,14,E,53. Highway (Outside Structure),2692341.70925072,265468.162239421
200822020218,111,111 - Homicide: Handgun,2000 BLOCK N 11TH STREET IS ST,3/23/2008 6:03:00 PM,22,A,53. Highway (Outside Structure),2696584.5491078,247399.807324398
200835025728,111,111 - Homicide: Handgun,5200 BLOCK N 5TH ST,3/23/2008 2:47:00 AM,35,D,53. Highway (Outside Structure),2701583.72042055,264834.008206712
200816013888,111,111 - Homicide: Handgun,5000 BLOCK PARRISH ST,3/22/2008 8:01:00 PM,16,S,53. Highway (Outside Structure),2677286.93935918,241004.417902743
200816013889,111,111 - Homicide: Handgun,5000 BLOCK PARRISH ST,3/22/2008 7:06:00 PM,16,S,53. Highway (Outside Structure),2677296.87901591,241005.971348739
200818018679,114,114 - Homicide: Knife,5600 BLOCK WALNUT ST,3/20/2008 11:29:00 AM,18,M,70. Private Residence,2673572.57448807,237629.419499906
200839017969,121,121 - Homicide: Auto,FOX ST  &  W ABBOTTSFORD AV,3/19/2008 7:41:00 PM,39,P,53. Highway (Outside Structure),2688788.8713067,258570.565171643
200839017740,114,114 - Homicide: Knife,2000 BLOCK W TIOGA ST,3/18/2008 8:45:00 PM,39,J,66. Apartment House/Condominium,2693329.24628346,256206.216997932
200812023024,111,111 - Homicide: Handgun,1600 BLOCK S 59TH ST,3/18/2008 7:48:00 AM,12,J,53. Highway (Outside Structure),2674120.62732308,230200.392413761
200814021486,114,114 - Homicide: Knife,7900 BLOCK PICKERING AV,3/17/2008 6:12:00 AM,14,Q,70. Private Residence,2692088.50252589,280984.492718712
200824021926,111,111 - Homicide: Handgun,3100 BLOCK POTTER ST,3/16/2008 5:05:00 AM,24,P,53. Highway (Outside Structure),2706481.49063514,252346.017543088
200819017774,111,111 - Homicide: Handgun,600 BLOCK N 65TH ST,3/16/2008 3:32:00 AM,19,G,53. Highway (Outside Structure),2669374.54924031,243008.036635249
200835022869,111,111 - Homicide: Handgun,800 BLOCK LINDLEY AV,3/13/2008 10:27:00 PM,35,S,53. Highway (Outside Structure),2700057.53191585,264406.407965945
200823011488,111,111 - Homicide: Handgun,1500 BLOCK N MYRTLEWOOD ST,3/13/2008 12:33:00 PM,23,O,53. Highway (Outside Structure),2687626.54647093,245696.229370008
200819016776,111,111 - Homicide: Handgun,100 BLOCK N CONESTOGA ST,3/12/2008 10:01:00 AM,19,R,53. Highway (Outside Structure),2674992.45079474,239438.79575984
200812020917,123,123 - Homicide: Non-Traffic,8400 BLOCK BARTRAM AV,3/11/2008 10:24:00 PM,12,R,53. Highway (Outside Structure),2672170.66255274,213470.696539698
200823010998,111,111 - Homicide: Handgun,2200 BLOCK BOLTON WAY,3/10/2008 1:28:00 AM,23,J,53. Highway (Outside Structure),2690688.5982504,245521.337411063
200825021259,111,111 - Homicide: Handgun,200 BLOCK W WESTMORELAND ST,3/2/2008 7:55:00 AM,25,S,53. Highway (Outside Structure),2701366.95482019,253990.154599717
200839013349,111,111 - Homicide: Handgun,1600 BLOCK STAUB ST,3/1/2008 2:12:00 AM,39,F,70. Private Residence,2695711.74641181,260037.370543149
