DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200926052734,111,111 - Homicide: Handgun,700 BLOCK CECIL B MOORE AV,7/31/2009 2:00:00 AM,26,2,53. Highway (Outside Structure),2697927.46276274,245323.097818237
200915083392,123,123 - Homicide: Non-Traffic,6600 BLOCK NEW STATE RD,7/27/2009 11:09:00 PM,15,L,53. Highway (Outside Structure),2726058.14379343,261473.92491423
200919068238,111,111 - Homicide: Handgun,800 BLOCK ATWOOD RD,7/27/2009 5:27:00 AM,19,G,53. Highway (Outside Structure),2668967.27355179,243861.094241504
200902049741,123,123 - Homicide: Non-Traffic,PRATT ST  &  E ROOSEVELT BLVD,7/26/2009 8:43:00 PM,02,S,53. Highway (Outside Structure),2713329.5958182,264692.672306259
200912069505,111,111 - Homicide: Handgun,5900 BLOCK BELMAR ST,7/26/2009 1:03:00 PM,12,J,53. Highway (Outside Structure),2674619.454848,229673.918152933
200922048824,111,111 - Homicide: Handgun,1100 BLOCK W HUNTINGDON ST,7/26/2009 4:09:00 AM,22,1,53. Highway (Outside Structure),2696707.99591379,250586.370178923
200922048816,111,111 - Homicide: Handgun,2600 BLOCK W OAKDALE ST,7/26/2009 2:18:00 AM,22,2,53. Highway (Outside Structure),2690105.9801608,251933.640406015
200925078377,111,111 - Homicide: Handgun,100 BLOCK W ALLEGHENY AV,7/26/2009 2:15:00 AM,25,H,53. Highway (Outside Structure),2702632.37569791,253217.117026907
200909036267,121,121 - Homicide: Auto,FAIRMOUNT AV  &  KELLY DR,7/25/2009 10:45:00 PM,09,O,53. Highway (Outside Structure),2688440.87346575,241476.93936292
200904032609,115,115 - Homicide: Beating,700 BLOCK PATTISON AV,7/25/2009 10:32:00 PM,04,K,96. Sports Stadium / Arena,2694379.79156992,218500.350329873
200912069256,111,111 - Homicide: Handgun,5900 BLOCK BELMAR ST,7/25/2009 9:44:00 PM,12,J,70. Private Residence,2674619.454848,229673.918152933
200902049070,123,123 - Homicide: Non-Traffic,5600 BLOCK NEWTOWN AV,7/23/2009 8:54:00 PM,02,P,53. Highway (Outside Structure),2706907.88545806,269116.098000485
200916044796,123,123 - Homicide: Non-Traffic,1100 BLOCK N 34TH ST,7/22/2009 4:43:00 AM,16,H,53. Highway (Outside Structure),2684515.79219906,243872.884300115
200935061804,117,117 - Homicide: felon by Police Officer,6100 BLOCK N MARSHALL ST,7/21/2009 9:08:00 PM,35,E,53. Highway (Outside Structure),2701492.15316078,270060.58528848
200917034495,111,111 - Homicide: Handgun,1700 BLOCK TASKER ST,7/21/2009 3:27:00 PM,17,A,53. Highway (Outside Structure),2691046.48093686,228300.074446871
200917034493,111,111 - Homicide: Handgun,1500 BLOCK REED ST,7/21/2009 1:51:00 PM,17,A,53. Highway (Outside Structure),2691844.18482799,229101.127812946
200935061505,111,111 - Homicide: Handgun,5700 BLOCK MASCHER ST,7/20/2009 10:45:00 PM,35,B,53. Highway (Outside Structure),2703787.70268245,267503.547063935
200915080355,111,111 - Homicide: Handgun,4600 BLOCK TORRESDALE AV,7/20/2009 12:32:00 AM,15,B,53. Highway (Outside Structure),2716773.66573764,258119.076307337
200914054296,111,111 - Homicide: Handgun,6700 BLOCK CHEW AV,7/18/2009 12:49:00 PM,14,N,53. Highway (Outside Structure),2687448.677031,273573.591330809
200924063231,115,115 - Homicide: Beating,1800 BLOCK E VENANGO ST,7/16/2009 1:24:00 AM,24,1,70. Private Residence,2709926.86529541,254096.945349595
200935059822,123,123 - Homicide: Non-Traffic,N 10TH ST  &  W OLNEY AV,7/15/2009 9:49:00 PM,35,S,53. Highway (Outside Structure),2699782.73970375,267348.340824397
200902046817,111,111 - Homicide: Handgun,6100 BLOCK OXFORD AV,7/14/2009 11:09:00 AM,02,N,53. Highway (Outside Structure),2713656.5711491,268755.403446823
200912064705,111,111 - Homicide: Handgun,2600 BLOCK S 73RD ST,7/13/2009 8:42:00 PM,12,E,53. Highway (Outside Structure),2672418.52110752,221159.513022968
200925072596,114,114 - Homicide: Knife,3500 BLOCK N 9TH ST,7/11/2009 9:39:00 AM,25,K,70. Private Residence,2698603.3678141,255520.978913077
200922044930,123,123 - Homicide: Non-Traffic,N 30TH ST  &  W SEDGLEY AV,7/10/2009 4:01:00 PM,22,O,53. Highway (Outside Structure),2687748.04531673,247689.763126936
200916041867,111,111 - Homicide: Handgun,3800 BLOCK BROWN ST,7/8/2009 11:22:00 PM,16,G,70. Private Residence,2683516.35622258,241489.982389236
200915075193,111,111 - Homicide: Handgun,2000 BLOCK WILMOT ST,7/8/2009 9:22:00 AM,15,F,53. Highway (Outside Structure),2716818.21131048,258677.265390277
200914050922,111,111 - Homicide: Handgun,6400 BLOCK MILTON ST,7/6/2009 10:35:00 PM,14,N,53. Highway (Outside Structure),2689685.33088565,274734.110992714
200918045130,111,111 - Homicide: Handgun,S 52ND ST  &  CATHARINE ST,7/6/2009 9:54:00 AM,18,L,53. Highway (Outside Structure),2675731.35957613,234366.939563554
200909032075,117,117 - Homicide: felon by Police Officer,1400 BLOCK JOHN F KENNEDY BLVD,7/3/2009 8:28:00 AM,09,G,120. All Other SEPTA Property,2693574.51656651,236479.832067607
200919059985,111,111 - Homicide: Handgun,6600 BLOCK LEBANON AV,7/2/2009 9:12:00 PM,19,B,70. Private Residence,2668284.83366648,244198.862502313
200923032382,111,111 - Homicide: Handgun,1400 BLOCK N 16TH ST,7/2/2009 8:43:00 PM,23,F,53. Highway (Outside Structure),2693712.49834976,244348.363937071
200916040167,111,111 - Homicide: Handgun,3600 BLOCK CHAMOUNIX DR,7/1/2009 6:15:00 AM,16,H,53. Highway (Outside Structure),2682205.6711276,252542.170935424
