DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200722046985,114,114 - Homicide: Knife,2500 BLOCK RIDGE DR,8/12/2007 3:16:00 AM,22,L,53. Highway (Outside Structure),2689720.01611357,247499.592881529
200712071638,123,123 - Homicide: Non-Traffic,S 61ST ST  &  W PASSYUNK AV,8/12/2007 12:34:00 AM,12,I,53. Highway (Outside Structure),2681228.9091475,223351.215996563
200702053930,111,111 - Homicide: Handgun,5700 BLOCK COLGATE ST,8/9/2007 10:14:00 AM,02,P,8. Candy/Confectionary Store,2709414.08632934,269047.860662756
200739049271,111,111 - Homicide: Handgun,1500 BLOCK W BUTLER ST,8/9/2007 1:33:00 AM,39,E,53. Highway (Outside Structure),2695977.64314155,257579.65355389
200725085125,123,123 - Homicide: Non-Traffic,N 9TH ST  &  W ROOSEVELT BLVD,8/8/2007 7:22:00 AM,25,L,53. Highway (Outside Structure),2699432.90950293,261498.073101555
200718050380,111,111 - Homicide: Handgun,900 BLOCK S 59TH ST,8/7/2007 2:12:00 AM,18,N,53. Highway (Outside Structure),2671645.22245119,233579.829411892
200714059021,117,117 - Homicide: felon by Police Officer,6800 BLOCK N 19TH ST,8/5/2007 11:39:00 AM,14,A,53. Highway (Outside Structure),2696573.56484832,275338.11709145
200703026570,111,111 - Homicide: Handgun,700 BLOCK S BROAD ST,8/5/2007 6:09:00 AM,03,N,53. Highway (Outside Structure),2693001.35269111,232261.792168912
200702052616,111,111 - Homicide: Handgun,ROSALIE ST  &  COLGATE ST,8/3/2007 11:52:00 PM,02,O,53. Highway (Outside Structure),2709695.76082581,269455.405642052
200739048044,123,123 - Homicide: Non-Traffic,3900 BLOCK HENRY AV,8/3/2007 7:10:00 PM,39,O,53. Highway (Outside Structure),2685452.64702139,259992.976868407
200735069361,123,123 - Homicide: Non-Traffic,N BROAD ST  &  W ROCKLAND ST,8/3/2007 2:17:00 AM,35,H,53. Highway (Outside Structure),2697293.34506064,263668.708727551
200712068514,111,111 - Homicide: Handgun,1100 BLOCK DIVINITY ST,8/1/2007 9:48:00 PM,12,N,53. Highway (Outside Structure),2678032.86943624,232464.09151174
200722044550,115,115 - Homicide: Beating,2300 BLOCK N GRATZ ST,8/1/2007 6:32:00 PM,22,H,70. Private Residence,2693235.06789306,249584.087934476
200722044424,111,111 - Homicide: Handgun,2900 BLOCK DIAMOND ST,8/1/2007 4:47:00 AM,22,O,53. Highway (Outside Structure),2688364.51107983,248891.736116992
