DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200835082567,123,123 - Homicide: Non-Traffic,5400 BLOCK B ST,8/31/2008 7:56:00 PM,35,A,53. Highway (Outside Structure),2705390.09132959,265540.19934603
200815100384,113,113 - Homicide: Shotgun,5200 BLOCK GLENLOCH ST,8/31/2008 4:07:00 AM,15,J,53. Highway (Outside Structure),2718709.30516901,259811.042668257
200812077367,111,111 - Homicide: Handgun,2100 BLOCK S SIMPSON ST,8/30/2008 9:13:00 PM,12,J,53. Highway (Outside Structure),2673778.96920743,226329.967200905
200825095431,111,111 - Homicide: Handgun,4800 BLOCK WHITAKER AVE,8/30/2008 4:12:00 PM,25,F,53. Highway (Outside Structure),2707021.83275579,261799.387359799
200818062713,111,111 - Homicide: Handgun,600 BLOCK S 62ND ST,8/30/2008 5:09:00 AM,18,U,53. Highway (Outside Structure),2670187.83259758,235389.6830786
200825095181,111,111 - Homicide: Handgun,500 BLOCK W LYCOMING ST,8/29/2008 11:53:00 PM,25,L,53. Highway (Outside Structure),2700340.5259707,258647.820491933
200822062515,111,111 - Homicide: Handgun,2000 BLOCK N 33RD ST,8/29/2008 6:11:00 PM,22,O,53. Highway (Outside Structure),2686527.38194093,248911.250422414
200823040776,111,111 - Homicide: Handgun,2300 BLOCK N COLLEGE AV ,8/28/2008 10:26:00 PM,23,J,53. Highway (Outside Structure),2690384.23058672,244161.333874364
200817043373,111,111 - Homicide: Handgun,2900 BLOCK GERRITT ST,8/28/2008 10:00:00 PM,17,Q,53. Highway (Outside Structure),2685611.33969543,229809.568202093
200822062218,111,111 - Homicide: Handgun,2000 BLOCK DIAMOND ST,8/28/2008 2:21:00 PM,22,G,53. Highway (Outside Structure),2692449.52734776,248334.842829776
200825094195,111,111 - Homicide: Handgun,4000 BLOCK N FAIRHILL ST,8/27/2008 7:50:00 PM,25,L,70. Private Residence,2700285.70883933,258214.235541836
200835080037,121,121 - Homicide: Auto,LINDLEY AV &  WINDRIM AV,8/24/2008 2:20:00 AM,35,H,53. Highway (Outside Structure),2697782.58186427,264624.022870717
200815097602,118,118 - Homicide: felon by Civilian,5300 BLOCK LESHER ST,8/24/2008 1:16:00 AM,15,J,53. Highway (Outside Structure),2717380.51744884,262282.251225891
200815097212,123,123 - Homicide: Non-Traffic,6400 BLOCK KEYSTONE ST,8/23/2008 9:33:00 AM,15,L,53. Highway (Outside Structure),2724749.98331022,261324.7320713
200814070329,111,111 - Homicide: Handgun,5700 BLOCK GERMANTOWN AV,8/20/2008 11:46:00 AM,14,H,29. Retail Store (Other),2689475.34190447,266457.736024043
200815095225,111,111 - Homicide: Handgun,7700 BLOCK LEXINGTON AV,8/19/2008 4:50:00 AM,15,S,53. Highway (Outside Structure),2725230.72597317,272030.52467986
