DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200839091267,111,111 - Homicide: Handgun,N 25TH ST &  W CLEARFIELD ST,12/31/2008 6:50:00 PM,39,H,53. Highway (Outside Structure),2690896.26646033,254245.477958794
200825143414,111,111 - Homicide: Handgun,3900 BLOCK N REESE ST,12/29/2008 8:33:00 PM,25,R,53. Highway (Outside Structure),2700400.46439602,257695.159999295
200822089445,111,111 - Homicide: Handgun,2600 BLOCK W OAKDALE ST,12/28/2008 5:45:00 PM,22,K,70. Private Residence,2690097.86060439,251940.750290445
200822089443,111,111 - Homicide: Handgun,2600 BLOCK W OAKDALE ST,12/28/2008 4:08:00 PM,22,K,53. Highway (Outside Structure),2690097.86060439,251940.750290445
200814104348,111,111 - Homicide: Handgun,7200 BLOCK OGONTZ AV,12/27/2008 10:28:00 PM,14,Q,53. Highway (Outside Structure),2695123.78617596,276965.79728155
200814104328,111,111 - Homicide: Handgun,7200 BLOCK OGONTZ AV,12/27/2008 8:41:00 PM,14,Q,53. Highway (Outside Structure),2695123.78617596,276965.79728155
200817062651,111,111 - Homicide: Handgun,1300 BLOCK S HARMONY ST,12/27/2008 6:27:00 PM,17,P,53. Highway (Outside Structure),2683251.59772309,230823.497508589
200817062646,111,111 - Homicide: Handgun,1300 BLOCK S HARMONY ST,12/27/2008 5:55:00 PM,17,P,53. Highway (Outside Structure),2683251.59772309,230823.497508589
200826083325,111,111 - Homicide: Handgun,1700 BLOCK N HOWARD ST,12/26/2008 7:20:00 PM,26,I,66. Apartment House/Condominium,2701248.69247584,245109.27068875
200839089933,111,111 - Homicide: Handgun,300 BLOCK W QUEEN LA ,12/25/2008 11:08:00 PM,39,V,53. Highway (Outside Structure),2689790.03006208,263061.51869547
200839089936,111,111 - Homicide: Handgun,300 BLOCK W QUEEN LA ,12/25/2008 11:07:00 PM,39,V,53. Highway (Outside Structure),2689790.03006208,263061.51869547
200808062034,114,114 - Homicide: Knife,3700 BLOCK GENESEE DR,12/25/2008 7:17:00 AM,08,K,66. Apartment House/Condominium,2746288.25422331,288751.143622735
200824110497,121,121 - Homicide: Auto,M ST  &  E ERIE AV,12/24/2008 9:19:00 PM,24,O,53. Highway (Outside Structure),2710452.76006707,256061.026927777
200825141587,123,123 - Homicide: Non-Traffic,4700 BLOCK N FRONT ST,12/23/2008 6:34:00 PM,25,F,53. Highway (Outside Structure),2703801.82171342,261955.193221133
200812109891,111,111 - Homicide: Handgun,S 56TH ST  &  HADFIELD ST,12/19/2008 6:54:00 PM,12,O,53. Highway (Outside Structure),2674606.91705887,232025.877474612
200815141424,111,111 - Homicide: Handgun,4900 BLOCK COTTAGE ST,12/18/2008 7:34:00 PM,15,H,53. Highway (Outside Structure),2717509.18224872,260078.732317311
200817061168,117,117 - Homicide: felon by Police Officer,2200 BLOCK CROSS ST,12/18/2008 1:01:00 AM,17,I,53. Highway (Outside Structure),2688532.98053392,228804.534661566
200824108273,114,114 - Homicide: Knife,900 BLOCK E TIOGA ST,12/16/2008 3:22:00 PM,24,O,70. Private Residence,2707646.7351995,254256.420076371
200815139971,111,111 - Homicide: Handgun,5500 BLOCK TORRESDALE AV,12/14/2008 11:02:00 PM,15,J,53. Highway (Outside Structure),2720661.52744126,259794.382184207
200825138341,123,123 - Homicide: Non-Traffic,600 BLOCK E WYOMING AV,12/14/2008 7:57:00 PM,25,E,53. Highway (Outside Structure),2706648.00623081,261262.801696389
200812108205,111,111 - Homicide: Handgun,2300 BLOCK S 65TH ST,12/14/2008 2:10:00 AM,12,H,53. Highway (Outside Structure),2674316.11628855,225430.428474099
200812108203,114,114 - Homicide: Knife,1300 BLOCK S PAXON ST,12/14/2008 12:58:00 AM,12,M,70. Private Residence,2678307.57722939,231500.569311275
200822086502,111,111 - Homicide: Handgun,2300 BLOCK N COLORADO ST,12/14/2008 12:25:00 AM,22,D,53. Highway (Outside Structure),2693782.09612657,249332.275092494
200835114054,111,111 - Homicide: Handgun,4800 BLOCK N BROAD ST,12/11/2008 8:17:00 PM,35,H,53. Highway (Outside Structure),2697261.36828126,263464.536815448
200835113523,111,111 - Homicide: Handgun,4800 BLOCK N CARLISLE ST,12/10/2008 3:10:00 AM,35,H,70. Private Residence,2697019.14323917,263442.078919103
200806068604,111,111 - Homicide: Handgun,400 BLOCK N 2ND ST,12/6/2008 3:41:00 AM,06,M,53. Highway (Outside Structure),2699548.07058112,238736.263921319
200801042127,114,114 - Homicide: Knife,1900 BLOCK W PASSYUNK AV,12/5/2008 5:32:00 PM,01,F,66. Apartment House/Condominium,2689519.73972196,225592.072977812
200814098074,111,111 - Homicide: Handgun,5600 BLOCK HEISKELL ST,12/3/2008 11:50:00 AM,14,E,53. Highway (Outside Structure),2690912.647992,267549.679392766
200825132903,111,111 - Homicide: Handgun,3300 BLOCK MUTTER ST,12/1/2008 5:10:00 AM,25,S,70. Private Residence,2702041.73307721,254009.846725851
200806067664,111,111 - Homicide: Handgun,1200 BLOCK BRANDYWINE ST,12/1/2008 4:18:00 AM,06,R,53. Highway (Outside Structure),2694929.77869787,239879.62006696
