DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200926036628,111,111 - Homicide: Handgun,400 BLOCK W HEWSON ST,5/31/2009 4:15:00 AM,26,I,53. Highway (Outside Structure),2699590.50878797,246562.110986828
200926036312,111,111 - Homicide: Handgun,1400 BLOCK N 5TH ST,5/30/2009 2:15:00 AM,26,H,"40. Bar, Taproom, Caf?",2698693.90384717,243903.121828714
200923025851,111,111 - Homicide: Handgun,1500 BLOCK MASTER ST,5/27/2009 7:38:00 PM,23,C,53. Highway (Outside Structure),2694149.52449876,244278.360186917
200915055610,121,121 - Homicide: Auto,4800 BLOCK E ROOSEVELT BLVD,5/25/2009 1:53:00 PM,15,E,53. Highway (Outside Structure),2711197.6086111,263615.313021793
200918034180,111,111 - Homicide: Handgun,S 52ND ST  &  CEDAR AV,5/24/2009 9:44:00 PM,18,L,53. Highway (Outside Structure),2675800.27464474,234916.38953083
200908021940,123,123 - Homicide: Non-Traffic,RED LION RD  &  KNIGHTS RD,5/22/2009 8:00:00 PM,08,D,53. Highway (Outside Structure),2743265.71065965,281227.444138154
200918032887,111,111 - Homicide: Handgun,4600 BLOCK SPRUCE ST,5/20/2009 6:34:00 AM,18,H,53. Highway (Outside Structure),2679064.9090372,236026.586761294
200924042735,111,111 - Homicide: Handgun,200 BLOCK E STELLA ST,5/19/2009 12:45:00 PM,24,P,53. Highway (Outside Structure),2703379.48003786,252245.347752353
200912043679,111,111 - Homicide: Handgun,2700 BLOCK S 54TH ST,5/18/2009 11:36:00 PM,12,K,53. Highway (Outside Structure),2679119.2229027,228518.981620071
200917020890,111,111 - Homicide: Handgun,1500 BLOCK S 24TH ST,5/14/2009 11:57:00 PM,17,I,53. Highway (Outside Structure),2687851.81081021,229081.681214497
200915050843,111,111 - Homicide: Handgun,1100 BLOCK OVERINGTON ST,5/14/2009 11:28:00 PM,15,D,53. Highway (Outside Structure),2713094.73561149,261236.362779437
200925049072,111,111 - Homicide: Handgun,3400 BLOCK G ST,5/14/2009 2:25:00 AM,25,D,53. Highway (Outside Structure),2706688.13332594,253934.571570055
200908020121,123,123 - Homicide: Non-Traffic,GRANT AV  &  BLUE GRASS RD,5/12/2009 2:50:00 PM,08,N,53. Highway (Outside Structure),2731298.5697419,283045.262559764
200914034253,111,111 - Homicide: Handgun,6100 BLOCK MC MAHON AV,5/11/2009 12:35:00 AM,14,X,70. Private Residence,2690123.14004388,270845.307712036
200912040978,111,111 - Homicide: Handgun,1600 BLOCK S 54TH ST,5/10/2009 7:24:00 AM,12,K,70. Private Residence,2677624.8373531,230397.621254387
200902030214,111,111 - Homicide: Handgun,1200 BLOCK ELBRIDGE ST,5/8/2009 9:59:00 PM,02,K,53. Highway (Outside Structure),2716140.75662393,269173.938240698
200912040279,111,111 - Homicide: Handgun,7300 BLOCK GARMAN ST,5/8/2009 11:48:00 AM,12,E,70. Private Residence,2672236.84055798,220723.815144229
200925046157,121,121 - Homicide: Auto,N 9TH ST  &  W ROOSEVELT BLVD,5/7/2009 2:04:00 AM,25,L,53. Highway (Outside Structure),2699432.90950293,261498.073101555
200906023401,123,123 - Homicide: Non-Traffic,N 11TH ST  &  MARKET ST,5/6/2009 11:30:00 AM,06,I,53. Highway (Outside Structure),2695001.23308504,235929.220674453
200939028473,121,121 - Homicide: Auto,1900 BLOCK W ERIE AVE,5/5/2009 8:21:00 PM,39,E,53. Highway (Outside Structure),2694124.88849871,257247.825310866
200912039060,114,114 - Homicide: Knife,5900 BLOCK WINDSOR ST,5/5/2009 12:38:00 AM,12,J,70. Private Residence,2674462.62302711,229766.34359431
200935035849,116,116 - Homicide: Other,5200 BLOCK N 15TH ST,5/4/2009 4:37:00 PM,35,I,70. Private Residence,2697075.4248255,265525.506313293
200935035270,111,111 - Homicide: Handgun,700 BLOCK CHELTEN AV,5/2/2009 6:56:00 PM,35,F,53. Highway (Outside Structure),2701313.17823712,271322.86215797
200925044326,118,118 - Homicide: felon by Civilian,2800 BLOCK N 2ND ST,5/2/2009 12:55:00 AM,25,G,53. Highway (Outside Structure),2701267.12240035,251507.840439372
200917018528,114,114 - Homicide: Knife,1700 BLOCK S MOLE ST,5/1/2009 10:48:00 AM,17,A,70. Private Residence,2691570.04251094,227642.142035878
