DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200718019315,111,111 - Homicide: Handgun,S DEWEY ST & MARKET ST,3/31/2007 11:08:00 PM,18,S,53. Highway (Outside Structure),2671048.8272896,239089.600816541
200716013785,111,111 - Homicide: Handgun,4900 BLOCK ASPEN ST,3/31/2007 5:44:00 AM,16,R,53. Highway (Outside Structure),2678025.60161871,240284.826986553
200739018210,111,111 - Homicide: Handgun,2800 BLOCK N RINGGOLD ST,3/30/2007 10:05:00 PM,39,R,53. Highway (Outside Structure),2690961.34018237,252577.266100936
200704012848,111,111 - Homicide: Handgun,2300 BLOCK S FRANKLIN ST,3/30/2007 2:44:00 AM,04,F,70. Private Residence,2694914.35519748,224442.709503523
200714021651,111,111 - Homicide: Handgun,1300 BLOCK E HAINES ST,3/29/2007 9:25:00 PM,14,K,53. Highway (Outside Structure),2693352.08094717,273309.723032543
200715032066,111,111 - Homicide: Handgun,4600 BLOCK N PENN ST,3/29/2007 1:19:00 AM,15,D,70. Private Residence,2714475.82343125,260194.106215857
200735024609,111,111 - Homicide: Handgun,1800 BLOCK W 67TH AV,3/27/2007 10:41:00 AM,35,R,53. Highway (Outside Structure),2696886.98285454,273978.846322381
200703009612,121,121 - Homicide: Auto,S 7TH ST & CHRISTIAN ST,3/26/2007 8:50:00 PM,03,H,53. Highway (Outside Structure),2696126.79931014,231019.262066066
200714020625,111,111 - Homicide: Handgun,2200 BLOCK STENTON AV,3/26/2007 1:17:00 PM,14,Y,53. Highway (Outside Structure),2694005.09685101,273626.127877389
200725029097,111,111 - Homicide: Handgun,1300 BLOCK W JEROME ST,3/26/2007 3:12:00 AM,25,P,53. Highway (Outside Structure),2697214.25214367,259411.862321204
200739017009,111,111 - Homicide: Handgun,3400 BLOCK N 17TH ST,3/25/2007 11:41:00 PM,39,C,72. Rooming House / Shelter,2694803.28791443,255609.245210928
