DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200816004939,113,113 - Homicide: Shotgun,1 BLOCK N St BERNARD ST,1/31/2008 1:12:00 PM,16,R,53. Highway (Outside Structure),2677660.05948572,238416.463415118
200816004937,113,113 - Homicide: Shotgun,1 BLOCK N St BERNARD ST,1/31/2008 11:51:00 AM,16,R,53. Highway (Outside Structure),2677660.05948572,238416.463415118
200815011560,111,111 - Homicide: Handgun,4600 BLOCK GRISCOM ST,1/31/2008 1:18:00 AM,15,D,53. Highway (Outside Structure),2714622.8511178,259918.053352035
200815011477,111,111 - Homicide: Handgun,900 BLOCK ORTHODOX ST,1/30/2008 8:39:00 PM,15,D,53. Highway (Outside Structure),2711753.54629003,261165.747187914
200804003884,123,123 - Homicide: Non-Traffic,S BROAD ST  &  SNYDER AV,1/27/2008 3:50:00 PM,04,M,53. Highway (Outside Structure),2692119.6853969,225880.514854811
200816004149,111,111 - Homicide: Handgun,3800 BLOCK MELON ST,1/26/2008 4:51:00 PM,16,F,70. Private Residence,2683518.98457616,240449.041520014
200839005195,111,111 - Homicide: Handgun,1900 BLOCK W ONTARIO,1/26/2008 6:30:00 AM,39,C,53. Highway (Outside Structure),2693896.31261137,255566.360894751
200802005685,121,121 - Homicide: Auto,5800 BLOCK CASTOR AV,1/25/2008 5:46:00 PM,02,S,53. Highway (Outside Structure),2714864.03211112,265850.733240789
200815008526,123,123 - Homicide: Non-Traffic,6300 BLOCK KEYSTONE ST,1/23/2008 10:31:00 AM,15,L,53. Highway (Outside Structure),2724215.40862943,260938.743897475
200839004340,111,111 - Homicide: Handgun,2900 BLOCK N CHALMERS AV,1/22/2008 5:49:00 PM,39,N,53. Highway (Outside Structure),2689448.95225085,253341.272029177
200806004162,123,123 - Homicide: Non-Traffic,100 BLOCK SPRING GARDEN ST,1/21/2008 11:49:00 AM,06,M,53. Highway (Outside Structure),2700157.6850459,239283.410251665
