DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200714054435,118,118 - Homicide: felon by Civilian,7500 BLOCK THOURON AV,7/20/2007 1:34:00 AM,14,C,53. Highway (Outside Structure),2693056.07911699,277808.866536136
200719047144,111,111 - Homicide: Handgun,5400 BLOCK LANCASTER AV,7/19/2007 8:04:00 AM,19,K,53. Highway (Outside Structure),2674307.29968952,245360.505480084
200717033216,111,111 - Homicide: Handgun,2300 BLOCK WILDER ST,7/19/2007 12:32:00 AM,17,B,53. Highway (Outside Structure),2688341.85986234,229288.409622599
200718045353,123,123 - Homicide: Non-Traffic,S 58TH ST  &  RODMAN ST,7/17/2007 8:28:00 PM,18,O,53. Highway (Outside Structure),2672468.1715322,235564.209362621
200725076491,111,111 - Homicide: Handgun,200 BLOCK W INDIANA AV,7/17/2007 9:55:00 AM,25,H,19. Grocery Store/Deli,2701207.41578093,252267.541907053
200712062998,111,111 - Homicide: Handgun,S 51ST ST  &  KINGSESSING AV,7/17/2007 1:36:00 AM,12,N,53. Highway (Outside Structure),2678447.18923498,231669.687742584
200725075682,115,115 - Homicide: Beating,900 BLOCK W LEHIGH AVE,7/15/2007 1:56:00 AM,25,I,53. Highway (Outside Structure),2697980.40931416,251011.554918288
200703023607,111,111 - Homicide: Handgun,900 BLOCK FEDERAL ST,7/14/2007 4:05:00 PM,03,G,53. Highway (Outside Structure),2694935.88624904,229600.504246967
200715075748,111,111 - Homicide: Handgun,6900 BLOCK VANDIKE ST,7/13/2007 2:21:00 AM,15,T,53. Highway (Outside Structure),2726537.53193422,263737.608705202
200735062674,111,111 - Homicide: Handgun,6200 BLOCK LIMEKILN PIKE,7/13/2007 1:16:00 AM,35,K,53. Highway (Outside Structure),2695406.68147965,271700.712078856
200718044108,111,111 - Homicide: Handgun,S 60TH ST  &  SPRUCE ST,7/12/2007 7:59:00 PM,18,S,53. Highway (Outside Structure),2671527.92157018,237014.828932853
200735062114,123,123 - Homicide: Non-Traffic,4900 BLOCK N FRANKLIN ST,7/11/2007 6:09:00 PM,35,Q,53. Highway (Outside Structure),2700139.42636203,263284.765291231
200715074868,123,123 - Homicide: Non-Traffic,FRANKFORD AV  &  COTTMAN AV,7/11/2007 12:54:00 AM,15,N,53. Highway (Outside Structure),2726993.05865276,267896.762116473
200718043649,114,114 - Homicide: Knife,5000 BLOCK CEDAR AV,7/10/2007 8:35:00 PM,18,J,53. Highway (Outside Structure),2676827.68180773,234779.297346779
200724057527,123,123 - Homicide: Non-Traffic,CASTOR AV &  ARAMINGO AV,7/9/2007 8:22:00 AM,24,K,53. Highway (Outside Structure),2712405.97478915,252077.229739297
200722039462,111,111 - Homicide: Handgun,1500 BLOCK W DAUPHIN ST,7/9/2007 1:01:00 AM,22,D,53. Highway (Outside Structure),2694819.76441652,249179.72921746
200717031406,117,117 - Homicide: felon by Police Officer,1600 BLOCK S TANEY ST,7/8/2007 6:17:00 PM,17,L,53. Highway (Outside Structure),2686550.1638339,228895.459260446
200725072665,111,111 - Homicide: Handgun,A ST  &  E WESTMORELAND ST,7/7/2007 7:09:00 PM,25,S,53. Highway (Outside Structure),2703252.2681096,253726.875490968
200714050532,123,123 - Homicide: Non-Traffic,2100 BLOCK CHELTENHAM,7/6/2007 8:43:00 PM,14,A,53. Highway (Outside Structure),2695854.55716876,278998.813251126
200723027235,111,111 - Homicide: Handgun,1500 BLOCK N GRATZ ST,7/5/2007 10:27:00 PM,23,F,53. Highway (Outside Structure),2692692.93816689,245155.946638583
200714050132,116,116 - Homicide: Other,CHEW AV  &  E CHELTEN AV,7/5/2007 3:32:00 PM,14,K,29. Retail Store (Other),2692173.1813837,270014.095369296
200714049820,111,111 - Homicide: Handgun,6500 BLOCK E WISTER ST,7/4/2007 2:59:00 PM,14,Y,53. Highway (Outside Structure),2694092.3505438,272902.829723066
200724055940,111,111 - Homicide: Handgun,800 BLOCK E ONTARIO ST,7/4/2007 10:47:00 AM,24,O,70. Private Residence,2706915.26702297,253776.43789077
200719043417,111,111 - Homicide: Handgun,5600 BLOCK HUNTER ST,7/4/2007 4:35:00 AM,19,K,42. Private Club,2673571.20066767,244618.296707743
200717030426,111,111 - Homicide: Handgun,2400 BLOCK MORRIS ST,7/2/2007 11:29:00 PM,17,I,53. Highway (Outside Structure),2687742.34124885,228300.40718757
