DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200822076008,111,111 - Homicide: Handgun,2800 BLOCK RIDGE AVE,10/26/2008 2:25:00 AM,22,L,53. Highway (Outside Structure),2688424.97343505,248413.113907706
200825118946,123,123 - Homicide: Non-Traffic,4400 BLOCK WHITAKER AV,10/24/2008 11:31:00 PM,25,E,53. Highway (Outside Structure),2705748.53044397,259604.650271933
200815121764,113,113 - Homicide: Shotgun,4700 BLOCK N PENN ST,10/24/2008 8:17:00 PM,15,G,53. Highway (Outside Structure),2714688.65462923,260515.051562465
200825118623,111,111 - Homicide: Handgun,3000 BLOCK N HOWARD ST,10/24/2008 10:06:00 AM,25,H,53. Highway (Outside Structure),2702213.08437096,252312.485243393
200826069615,111,111 - Homicide: Handgun,2300 BLOCK N MARSHALL ST,10/23/2008 11:34:00 PM,26,R,53. Highway (Outside Structure),2698572.35156885,248837.12792324
200826069607,111,111 - Homicide: Handgun,2300 BLOCK N MARSHALL ST,10/23/2008 9:11:00 PM,26,R,53. Highway (Outside Structure),2698572.35156885,248837.12792324
200825118372,112,112 - Homicide: Rifle,100 BLOCK W INDIANA AV,10/23/2008 6:32:00 PM,25,H,53. Highway (Outside Structure),2702480.41324126,252090.388609573
200825118314,112,112 - Homicide: Rifle,100 BLOCK W INDIANA AV,10/23/2008 12:54:00 PM,25,H,53. Highway (Outside Structure),2702480.41324126,252090.388609573
200839075708,111,111 - Homicide: Handgun,2800 BLOCK N RINGGOLD ST,10/23/2008 1:53:00 AM,39,R,53. Highway (Outside Structure),2691001.26675248,252823.521297699
200812093744,111,111 - Homicide: Handgun,6800 BLOCK PASCHALL AV,10/23/2008 12:20:00 AM,12,F,53. Highway (Outside Structure),2673037.08047644,224195.223852949
200815120797,111,111 - Homicide: Handgun,2000 BLOCK BRIDGE ST,10/22/2008 12:56:00 PM,15,H,53. Highway (Outside Structure),2718812.57867608,259461.263599616
200819086698,117,117 - Homicide: felon by Police Officer,1400 BLOCK N 56TH ST,10/21/2008 7:11:00 PM,19,N,53. Highway (Outside Structure),2673774.52606143,243505.328710541
200826069111,111,111 - Homicide: Handgun,2600 BLOCK N LAWRENCE ST,10/21/2008 4:24:00 PM,26,P,53. Highway (Outside Structure),2699821.34837696,250170.639459807
200818075275,111,111 - Homicide: Handgun,4000 BLOCK LUDLOW ST,10/17/2008 10:52:00 PM,18,D,53. Highway (Outside Structure),2682604.62069875,237276.173436002
200825115870,111,111 - Homicide: Handgun,100 BLOCK W INDIANA AV,10/17/2008 11:32:00 AM,25,H,53. Highway (Outside Structure),2702480.41324126,252090.388609573
200814086239,111,111 - Homicide: Handgun,1500 BLOCK E WASHINGTON LA,10/17/2008 2:40:00 AM,14,C,53. Highway (Outside Structure),2692208.17901268,275653.362317983
200819085271,111,111 - Homicide: Handgun,1500 BLOCK N 52ND ST,10/16/2008 11:17:00 PM,19,I,53. Highway (Outside Structure),2675548.72887687,244660.555601297
200815118071,123,123 - Homicide: Non-Traffic,FRANKFORD AV  &  DYRE ST,10/15/2008 10:39:00 AM,15,H,53. Highway (Outside Structure),2716342.45239262,261957.443035177
200824090306,116,116 - Homicide: Other,2100 BLOCK E CAMBRIA ST,10/14/2008 4:35:00 AM,24,L,70. Private Residence,2706429.70690445,249477.291579669
200823047528,114,114 - Homicide: Knife,1600 BLOCK N 16TH ST,10/12/2008 3:19:00 AM,23,G,66. Apartment House/Condominium,2693861.49044992,245504.807433297
200825113478,111,111 - Homicide: Handgun,4700 BLOCK A ST,10/11/2008 1:24:00 PM,25,F,53. Highway (Outside Structure),2704312.31731525,261659.177733425
200825113469,111,111 - Homicide: Handgun,3400 BLOCK GOODMAN ST,10/11/2008 11:21:00 AM,25,O,53. Highway (Outside Structure),2697558.58278588,255081.099616143
200819083444,111,111 - Homicide: Handgun,1 BLOCK N 61ST ST,10/10/2008 11:58:00 PM,19,L,53. Highway (Outside Structure),2671249.97533208,239176.429254428
200835094320,123,123 - Homicide: Non-Traffic,N 4TH ST  &  W GODFREY AV,10/7/2008 6:40:00 AM,35,B,53. Highway (Outside Structure),2702861.80448422,270301.64353398
200823046551,111,111 - Homicide: Handgun,1200 BLOCK N 29TH ST,10/5/2008 8:23:00 PM,23,N,53. Highway (Outside Structure),2687705.72193587,244047.291193105
200819081517,111,111 - Homicide: Handgun,1700 BLOCK N ALLISON ST,10/4/2008 7:46:00 PM,19,K,53. Highway (Outside Structure),2673732.88779436,245264.471906913
200815113781,111,111 - Homicide: Handgun,1300 BLOCK PRATT ST,10/4/2008 7:34:00 PM,15,G,53. Highway (Outside Structure),2715868.48694589,262962.89053908
200839071605,123,123 - Homicide: Non-Traffic,W HUNTING PARK AV &  N BROAD ST,10/4/2008 2:05:00 PM,39,E,53. Highway (Outside Structure),2696745.57777603,259748.84893369
200823046297,114,114 - Homicide: Knife,900 BLOCK W COLLEGE AV ,10/4/2008 4:15:00 AM,23,L,66. Apartment House/Condominium,2689295.9518482,243389.100852205
200819080729,116,116 - Homicide: Other,400 BLOCK N REDFIELD ST,10/2/2008 12:05:00 PM,19,M,66. Apartment House/Condominium,2672468.15727102,241332.69657356
