DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200939074426,111,111 - Homicide: Handgun,4700 BLOCK WAYNE AV,11/13/2009 6:46:00 PM,39,1,53. Highway (Outside Structure),2692460.46673742,262095.671262998
200907043838,123,123 - Homicide: Non-Traffic,9800 BLOCK HALDEMAN AV,11/10/2009 3:02:00 PM,07,2,53. Highway (Outside Structure),2730384.28061639,289390.36762494
200916069033,111,111 - Homicide: Handgun,1200 BLOCK N 42ND ST,11/10/2009 1:09:00 AM,16,2,53. Highway (Outside Structure),2680281.67239459,243715.826737266
200924098512,111,111 - Homicide: Handgun,4500 BLOCK H ST,11/9/2009 7:22:00 AM,24,1,100. Automobiles,2708106.0403728,259854.808864185
200912106515,111,111 - Homicide: Handgun,6700 BLOCK TRINITY ST,11/8/2009 7:33:00 PM,12,2,70. Private Residence,2671731.3556111,226251.805006496
200914086142,111,111 - Homicide: Handgun,1 BLOCK HERMAN ST,11/8/2009 4:21:00 PM,14,2,53. Highway (Outside Structure),2688411.22595913,268531.344526437
200914085845,111,111 - Homicide: Handgun,800 BLOCK E WOODLAWN ST,11/7/2009 12:18:00 PM,14,1,53. Highway (Outside Structure),2692695.71798596,270067.981214129
200915121857,123,123 - Homicide: Non-Traffic,4100 BLOCK LEVICK ST,11/7/2009 3:29:00 AM,15,2,53. Highway (Outside Structure),2722605.50760115,264304.234266793
200935095881,111,111 - Homicide: Handgun,2000 BLOCK W 65TH AV,11/7/2009 1:27:00 AM,35,3,53. Highway (Outside Structure),2695202.79720125,272862.950973829
200935095220,123,123 - Homicide: Non-Traffic,6300 BLOCK N 8TH ST,11/5/2009 8:43:00 AM,35,1,53. Highway (Outside Structure),2700659.65809736,271546.41357685
200923052753,111,111 - Homicide: Handgun,1200 BLOCK N HOLLYWOOD ST,11/5/2009 3:23:00 AM,23,2,70. Private Residence,2687595.5237056,244466.368813833
200925114921,111,111 - Homicide: Handgun,100 BLOCK W CAMBRIA ST,11/3/2009 8:57:00 PM,25,G,53. Highway (Outside Structure),2702404.00171378,251544.008527088
200917054737,111,111 - Homicide: Handgun,1100 BLOCK S 15TH ST,11/3/2009 11:59:00 AM,17,1,53. Highway (Outside Structure),2692254.31775227,230543.53425639
200935094256,123,123 - Homicide: Non-Traffic,D ST  &  E ROOSEVELT BLVD,11/1/2009 9:43:00 PM,35,2,53. Highway (Outside Structure),2706409.97360789,263777.453978036
200922072577,111,111 - Homicide: Handgun,2100 BLOCK N 19TH ST,11/1/2009 5:48:00 PM,22,2,53. Highway (Outside Structure),2692944.31120819,248597.906217903
200906057724,111,111 - Homicide: Handgun,SPRUCE ST  &  S 7TH ST,11/1/2009 12:21:00 AM,06,B,53. Highway (Outside Structure),2696502.91101112,233722.044780995
