DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200835060973,111,111 - Homicide: Handgun,RISING SUN AV  &  E OLNEY AV,6/30/2008 11:25:00 PM,35,B,53. Highway (Outside Structure),2706266.99315559,266414.173733544
200822046738,111,111 - Homicide: Handgun,2300 BLOCK N GRATZ ST,6/30/2008 1:35:00 PM,22,H,70. Private Residence,2693237.96595654,249605.728446224
200822046573,111,111 - Homicide: Handgun,W CUMBERLAND   &  N BOUVIER ST,6/29/2008 1:12:00 PM,22,E,53. Highway (Outside Structure),2693804.9888142,250434.555438214
200807025768,123,123 - Homicide: Non-Traffic,GRANT AV  &  E ROOSEVELT BLVD,6/29/2008 10:47:00 AM,07,G,53. Highway (Outside Structure),2729800.0413451,284082.77248408
200825069220,111,111 - Homicide: Handgun,3600 BLOCK N LAWRENCE ST,6/29/2008 2:47:00 AM,25,K,70. Private Residence,2700633.00914656,256060.451983122
200806037414,111,111 - Homicide: Handgun,400 BLOCK N 8TH ST,6/29/2008 2:34:00 AM,06,M,53. Highway (Outside Structure),2696695.53315686,238561.105975489
200822044908,111,111 - Homicide: Handgun,2600 BLOCK N BROAD ST,6/23/2008 4:50:00 PM,22,E,9. Car Wash,2695523.75737998,250890.126449279
200809033818,123,123 - Homicide: Non-Traffic,N 20TH ST  &  MARKET ST,6/23/2008 11:54:00 AM,09,I,53. Highway (Outside Structure),2690814.29914101,236483.725284761
200802042613,123,123 - Homicide: Non-Traffic,7400 BLOCK SUMMERDALE AV,6/22/2008 6:29:00 PM,02,D,53. Highway (Outside Structure),2719272.11798568,274688.505902895
200812054112,111,111 - Homicide: Handgun,1100 BLOCK S 52ND ST,6/22/2008 2:34:00 AM,12,Q,53. Highway (Outside Structure),2677032.96367253,232509.46542795
200825066236,111,111 - Homicide: Handgun,3300 BLOCK GERMANTOWN AV,6/22/2008 1:43:00 AM,25,N,53. Highway (Outside Structure),2697108.83485465,254578.069369282
200818043889,111,111 - Homicide: Handgun,S 39TH ST  &  MARKET ST,6/22/2008 1:14:00 AM,18,C,53. Highway (Outside Structure),2683368.73658344,237466.201265768
200804027495,111,111 - Homicide: Handgun,1700 BLOCK S 5TH ST,6/21/2008 10:28:00 AM,04,B,53. Highway (Outside Structure),2696469.75186825,227035.730871011
200835057078,111,111 - Homicide: Handgun,1 BLOCK SPARKS ST,6/20/2008 11:02:00 AM,35,B,70. Private Residence,2704465.55973288,269881.362343419
200824052711,123,123 - Homicide: Non-Traffic,3100 BLOCK AMBER ST,6/20/2008 9:19:00 AM,24,M,53. Highway (Outside Structure),2707531.85774149,250606.168970656
200822043967,111,111 - Homicide: Handgun,N 19TH ST  &  W CUMBERLAND ST,6/19/2008 9:37:00 PM,22,I,53. Highway (Outside Structure),2693205.88609112,250518.583546385
200804027045,111,111 - Homicide: Handgun,2500 BLOCK S PERCY ST,6/19/2008 4:21:00 AM,04,I,53. Highway (Outside Structure),2693999.50908722,223682.909726597
200816032464,111,111 - Homicide: Handgun,N 48TH ST  &  FAIRMOUNT AV,6/18/2008 8:32:00 AM,16,P,53. Highway (Outside Structure),2678598.22782272,239965.131800915
200835056099,111,111 - Homicide: Handgun,2000 BLOCK GODFREY AVE,6/17/2008 10:16:00 PM,35,M,53. Highway (Outside Structure),2695378.77289862,271334.899930996
200809032634,111,111 - Homicide: Handgun,1 BLOCK S 21ST ST,6/17/2008 1:54:00 AM,09,I,53. Highway (Outside Structure),2690249.29310393,236366.66445833
200824051600,111,111 - Homicide: Handgun,3100 BLOCK RORER ST,6/16/2008 10:22:00 PM,24,P,53. Highway (Outside Structure),2705125.91754238,252612.418402692
200802040767,111,111 - Homicide: Handgun,6100 BLOCK BELDEN ST,6/16/2008 4:58:00 AM,02,S,53. Highway (Outside Structure),2715215.14799462,267719.531804101
200817029532,114,114 - Homicide: Knife,1300 BLOCK S HICKS ST,6/16/2008 1:30:00 AM,17,O,70. Private Residence,2691914.95438613,229469.183293095
200839041160,123,123 - Homicide: Non-Traffic,300 BLOCK ROBERTS AV,6/15/2008 7:02:00 PM,39,M,53. Highway (Outside Structure),2693014.33775947,260880.806661977
200822042826,111,111 - Homicide: Handgun,2400 BLOCK N 25TH ST,6/15/2008 3:19:00 PM,22,K,70. Private Residence,2690396.25492346,250622.844057977
