DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200901026634,111,111 - Homicide: Handgun,2300 BLOCK S BAMBREY TER,8/14/2009 5:28:00 PM,01,J,70. Private Residence,2686626.81996292,225497.028917262
200902054040,123,123 - Homicide: Non-Traffic,7400 BLOCK OXFORD AV,8/14/2009 11:19:00 AM,02,F,53. Highway (Outside Structure),2714724.94317516,277359.702644807
200939053431,114,114 - Homicide: Knife,1400 BLOCK W ALLEGHENY AV ,8/13/2009 2:05:00 PM,39,B,66. Apartment House/Condominium,2695828.19793008,254153.049316519
200904034957,111,111 - Homicide: Handgun,2000 BLOCK S 7TH ST,8/10/2009 6:12:00 PM,04,F,53. Highway (Outside Structure),2695367.32850364,225596.955670079
200925083910,111,111 - Homicide: Handgun,3000 BLOCK N 7TH ST,8/9/2009 5:03:00 AM,25,J,70. Private Residence,2698858.48320398,252665.439457528
200919072802,113,113 - Homicide: Shotgun,1400 BLOCK N REDFIELD ST,8/8/2009 11:00:00 PM,19,J,53. Highway (Outside Structure),2672217.31905236,242986.676904119
200901025946,123,123 - Homicide: Non-Traffic,S 28TH ST  &  JACKSON ST,8/8/2009 7:21:00 PM,01,J,53. Highway (Outside Structure),2685596.30781128,226309.694425369
200924071245,123,123 - Homicide: Non-Traffic,800 BLOCK E BRISTOL ST,8/8/2009 6:16:00 AM,24,1,53. Highway (Outside Structure),2707365.43167413,258867.687379158
200918053546,111,111 - Homicide: Handgun,300 BLOCK S 52ND STREET,8/7/2009 11:35:00 PM,18,K,43. Night Club,2675969.57780998,236213.141760023
200922051817,111,111 - Homicide: Handgun,1800 BLOCK W CUMBERLAND ST,8/6/2009 7:28:00 PM,22,2,53. Highway (Outside Structure),2693488.49244191,250483.23246184
200918052990,111,111 - Homicide: Handgun,700 BLOCK S 56TH ST,8/6/2009 12:18:00 AM,18,Q,53. Highway (Outside Structure),2673461.6392742,234546.644490536
200912073648,111,111 - Homicide: Handgun,5100 BLOCK CHESTER AV,8/5/2009 11:03:00 PM,12,N,53. Highway (Outside Structure),2677922.20904399,231899.816517857
200917037295,111,111 - Homicide: Handgun,3000 BLOCK MIFFLIN ST,8/4/2009 11:18:00 PM,17,N,53. Highway (Outside Structure),2684911.40091779,227770.161813187
200917037287,111,111 - Homicide: Handgun,1400 BLOCK S HICKS ST,8/4/2009 11:10:00 PM,17,A,53. Highway (Outside Structure),2691891.19532094,229035.894431181
200907029218,111,111 - Homicide: Handgun,9100 BLOCK OLD NEWTOWN RD,8/2/2009 3:12:00 AM,07,D,53. Highway (Outside Structure),2726920.15216459,282344.783436052
200912072020,115,115 - Homicide: Beating,6900 BLOCK WOODLAND AV,8/1/2009 6:59:00 PM,12,G,72. Rooming House / Shelter,2672399.18076193,224279.360248085
