DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200925133091,111,111 - Homicide: Handgun,4400 BLOCK N MARSHALL ST,12/30/2009 7:59:00 PM,25,2,53. Highway (Outside Structure),2700096.04854794,260480.867283553
200912122124,123,123 - Homicide: Non-Traffic,2100 BLOCK COBBS CREEK PKWY,12/29/2009 3:07:00 AM,12,2,53. Highway (Outside Structure),2670521.59481606,223204.500991516
200915140964,111,111 - Homicide: Handgun,5200 BLOCK GLENLOCH ST,12/28/2009 10:42:00 PM,15,2,53. Highway (Outside Structure),2718709.30516901,259811.042668257
200915140680,111,111 - Homicide: Handgun,6000 BLOCK KEYSTONE ST,12/28/2009 6:17:00 AM,15,2,53. Highway (Outside Structure),2722863.66826538,259972.678796108
200924112043,123,123 - Homicide: Non-Traffic,4000 BLOCK G ST,12/28/2009 1:16:00 AM,24,1,53. Highway (Outside Structure),2707128.67519961,257176.298909312
200904054573,111,111 - Homicide: Handgun,2700 BLOCK S MARSHALL ST,12/27/2009 2:34:00 AM,04,1,53. Highway (Outside Structure),2695290.55193284,222552.419991184
200925131519,111,111 - Homicide: Handgun,500 BLOCK W LEHIGH AV,12/25/2009 3:51:00 AM,25,3,53. Highway (Outside Structure),2699639.20470916,250782.875105003
200914096808,123,123 - Homicide: Non-Traffic,BELFIELD AV  &  E WISTER ST,12/19/2009 1:52:00 PM,14,2,53. Highway (Outside Structure),2694074.28000227,266868.889590898
200935108546,111,111 - Homicide: Handgun,6400 BLOCK N 20TH ST,12/18/2009 11:48:00 PM,35,3,53. Highway (Outside Structure),2695769.03587564,272384.616554708
200914096562,123,123 - Homicide: Non-Traffic,500 BLOCK E CHELTEN AV,12/18/2009 12:19:00 PM,14,2,53. Highway (Outside Structure),2691196.26630285,268701.558117621
200924109591,111,111 - Homicide: Handgun,3000 BLOCK JASPER ST,12/17/2009 9:55:00 PM,24,2,53. Highway (Outside Structure),2706032.83380896,251117.02224406
200917063154,111,111 - Homicide: Handgun,3100 BLOCK TASKER ST,12/15/2009 4:16:00 PM,17,1,53. Highway (Outside Structure),2684484.35777169,229203.904944481
200912117586,111,111 - Homicide: Handgun,5500 BLOCK WILLOWS AV,12/12/2009 5:57:00 PM,12,4,70. Private Residence,2675008.95970117,232123.345187802
200916075744,111,111 - Homicide: Handgun,4200 BLOCK OTTER ST,12/12/2009 2:31:00 AM,16,2,53. Highway (Outside Structure),2680743.61619257,242570.39459114
200926081153,111,111 - Homicide: Handgun,N 4TH ST  &  W NORRIS ST,12/9/2009 6:06:00 PM,26,2,53. Highway (Outside Structure),2699622.24408372,246776.236215019
200924106988,114,114 - Homicide: Knife,FRANKFORD AV  &  E ORLEANS ST,12/9/2009 2:52:00 AM,24,2,53. Highway (Outside Structure),2706440.3619773,250373.685426964
200924106597,123,123 - Homicide: Non-Traffic,2800 BLOCK RICHMOND ST,12/7/2009 6:53:00 PM,24,3,53. Highway (Outside Structure),2708042.50525142,245934.100438444
200939079058,111,111 - Homicide: Handgun,2000 BLOCK DENNIE ST,12/5/2009 1:14:00 AM,39,2,53. Highway (Outside Structure),2694182.24948448,260663.60630536
200908054502,123,123 - Homicide: Non-Traffic,9400 BLOCK STATE RD,12/4/2009 11:01:00 PM,08,2,53. Highway (Outside Structure),2740820.78564699,272446.572681694
200925124533,111,111 - Homicide: Handgun,500 BLOCK E WESTMORELAND ST,12/2/2009 5:17:00 PM,25,3,53. Highway (Outside Structure),2705232.99600243,253453.105426904
200939078068,111,111 - Homicide: Handgun,5100 BLOCK WAYNE AV,12/1/2009 1:57:00 AM,39,1,53. Highway (Outside Structure),2690885.89218601,263145.831228089
