DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200835110397,111,111 - Homicide: Handgun,4600 BLOCK N 16TH ST,11/29/2008 12:00:00 AM,35,G,53. Highway (Outside Structure),2696223.32646818,262598.484257883
200819096849,111,111 - Homicide: Handgun,7500 BLOCK HAVERFORD AV,11/28/2008 4:10:00 PM,19,A,53. Highway (Outside Structure),2663977.85091508,244889.379845405
200825131324,123,123 - Homicide: Non-Traffic,4300 BLOCK RISING SUN AV,11/26/2008 2:21:00 PM,25,L,53. Highway (Outside Structure),2702365.05846925,259576.91453158
200819096377,111,111 - Homicide: Handgun,4900 BLOCK W STILES ST,11/26/2008 12:59:00 PM,19,O,53. Highway (Outside Structure),2677056.85993637,243159.908040593
200839082884,123,123 - Homicide: Non-Traffic,W ROOSEVELT BLVD  &  RIDGE AV,11/24/2008 6:01:00 AM,39,N,53. Highway (Outside Structure),2685152.36440292,256119.285234335
200824102236,123,123 - Homicide: Non-Traffic,2200 BLOCK E TIOGA ST,11/23/2008 3:00:00 AM,24,G,53. Highway (Outside Structure),2710433.47720301,252068.425328659
200822081886,123,123 - Homicide: Non-Traffic,N 16TH ST  &  W YORK ST,11/22/2008 2:15:00 PM,22,D,53. Highway (Outside Structure),2694455.96908874,249787.484092303
200839082464,123,123 - Homicide: Non-Traffic,4200 BLOCK WISSAHICKON AVE,11/22/2008 1:39:00 AM,39,M,53. Highway (Outside Structure),2691296.55966023,258183.634851764
200822081472,111,111 - Homicide: Handgun,N 29TH ST  &  W FLETCHER ST,11/21/2008 12:01:00 AM,22,P,53. Highway (Outside Structure),2688493.71724391,249761.082939058
200817056796,118,118 - Homicide: felon by Civilian,1900 BLOCK MONTROSE ST,11/20/2008 10:33:00 PM,17,H,70. Private Residence,2690549.09630676,231736.047897842
200802077356,114,114 - Homicide: Knife,2100 BLOCK GLENDALE AV,11/20/2008 5:54:00 PM,02,C,66. Apartment House/Condominium,2721835.71468014,274596.478606122
200824100607,121,121 - Homicide: Auto,ARAMINGO AV &  E ALLEGHENY AV,11/17/2008 10:34:00 PM,24,D,53. Highway (Outside Structure),2709166.84649505,249764.498597854
200824100371,111,111 - Homicide: Handgun,4200 BLOCK O ST,11/16/2008 10:35:00 PM,24,N,53. Highway (Outside Structure),2711804.96305575,257858.426979317
200818082018,121,121 - Homicide: Auto,S 48TH ST  &  SPRINGFIELD AV,11/16/2008 2:54:00 AM,18,T,53. Highway (Outside Structure),2678760.04034155,233400.075614189
200814093727,118,118 - Homicide: felon by Civilian,7400 BLOCK BRIAR RD,11/15/2008 5:33:00 PM,14,Q,53. Highway (Outside Structure),2694885.95442052,278073.459517776
200812099894,111,111 - Homicide: Handgun,2100 BLOCK S 63RD ST,11/14/2008 11:14:00 PM,12,J,70. Private Residence,2674418.99604997,226757.929752878
200823052815,117,117 - Homicide: felon by Police Officer,1700 BLOCK N TANEY ST,11/13/2008 11:59:00 PM,23,M,53. Highway (Outside Structure),2689113.64204268,246799.297925264
200812098729,111,111 - Homicide: Handgun,2500 BLOCK S 59TH ST,11/10/2008 7:06:00 PM,12,I,53. Highway (Outside Structure),2677411.22946579,226800.113097456
200814092318,111,111 - Homicide: Handgun,6600 BLOCK CORNELIUS ST,11/9/2008 2:26:00 PM,14,Y,19. Grocery Store/Deli,2693492.10173251,274299.307274132
200814092176,111,111 - Homicide: Handgun,500 BLOCK MAYLAND ST,11/8/2008 11:04:00 PM,14,X,53. Highway (Outside Structure),2689853.68117018,271510.384278172
200819091543,111,111 - Homicide: Handgun,1500 BLOCK N FRAZIER ST,11/7/2008 11:44:00 PM,19,N,53. Highway (Outside Structure),2673476.43482149,243869.84242678
200816063174,111,111 - Homicide: Handgun,4200 BLOCK PARRISH ST,11/5/2008 8:21:00 PM,16,L,53. Highway (Outside Structure),2680860.54855936,241423.637520631
200812096911,111,111 - Homicide: Handgun,S 54TH ST  &  FLORENCE AV,11/4/2008 1:04:00 AM,12,Q,53. Highway (Outside Structure),2675899.90775534,232180.279199715
200812096625,123,123 - Homicide: Non-Traffic,LINDBERGH BLVD  &  ISLAND AV,11/2/2008 9:42:00 PM,12,C,53. Highway (Outside Structure),2672760.43863255,217955.16537253
200822077574,111,111 - Homicide: Handgun,3100 BLOCK W OAKDALE ST,11/2/2008 9:04:00 PM,22,R,53. Highway (Outside Structure),2687914.30967194,252215.929557998
200819090166,111,111 - Homicide: Handgun,5000 BLOCK MASTER ST,11/2/2008 7:24:00 PM,19,O,53. Highway (Outside Structure),2676419.79333603,243700.523446074
200826071599,111,111 - Homicide: Handgun,2100 BLOCK N REESE ST,11/2/2008 1:49:00 AM,26,O,53. Highway (Outside Structure),2699028.24654284,247419.338267321
200803040423,114,114 - Homicide: Knife,600 BLOCK WASHINGTON AV,11/2/2008 1:04:00 AM,03,P,"40. Bar, Taproom, Caf?",2696365.56613553,229941.799577772
200805028100,123,123 - Homicide: Non-Traffic,5700 BLOCK RIDGE AV,11/1/2008 6:28:00 PM,05,C,53. Highway (Outside Structure),2679709.06900048,263323.324224544
