DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200912037860,111,111 - Homicide: Handgun,1400 BLOCK S 52ND ST,4/30/2009 11:38:00 PM,12,M,53. Highway (Outside Structure),2678285.05223345,231218.148416127
200935034435,111,111 - Homicide: Handgun,1800 BLOCK W ASHDALE ST,4/30/2009 1:57:00 AM,35,I,70. Private Residence,2695583.20116069,264827.983433281
200924035875,123,123 - Homicide: Non-Traffic,1500 BLOCK E ERIE AV,4/29/2009 12:41:00 AM,24,O,53. Highway (Outside Structure),2711025.02444992,256099.84266987
200912037177,111,111 - Homicide: Handgun,6500 BLOCK COBBS CREEK PKWY,4/28/2009 9:48:00 PM,12,J,53. Highway (Outside Structure),2671377.35033102,226959.457731828
200912037183,118,118 - Homicide: felon by Civilian,6500 BLOCK COBBS CREEK PKWY,4/28/2009 8:45:00 PM,12,J,53. Highway (Outside Structure),2671377.45748226,226950.928600703
200926027984,111,111 - Homicide: Handgun,600 BLOCK W NORRIS ST,4/28/2009 2:42:00 PM,26,N,53. Highway (Outside Structure),2698329.04363752,246952.322421332
200935033877,117,117 - Homicide: felon by Police Officer,4900 BLOCK N WARNOCK ST,4/28/2009 1:11:00 PM,35,H,53. Highway (Outside Structure),2699047.68459817,263667.7222824
200925042805,123,123 - Homicide: Non-Traffic,3300 BLOCK N BROAD ST,4/28/2009 2:42:00 AM,25,N,53. Highway (Outside Structure),2696089.93046244,254900.057784472
200922026280,111,111 - Homicide: Handgun,N 32ND ST  &  MORSE ST,4/26/2009 11:22:00 PM,22,O,53. Highway (Outside Structure),2686817.36284958,247573.567797941
200919036147,114,114 - Homicide: Knife,5700 BLOCK RACE ST,4/26/2009 2:49:00 AM,19,P,70. Private Residence,2673212.63166661,239960.11671805
200939025494,111,111 - Homicide: Handgun,2800 BLOCK N 25TH ST,4/24/2009 12:26:00 PM,39,R,70. Private Residence,2690685.08775987,252669.671755207
200914029005,111,111 - Homicide: Handgun,7300 BLOCK N BOUVIER ST,4/23/2009 9:04:00 PM,14,A,53. Highway (Outside Structure),2697520.9237904,277138.156290803
200914028140,111,111 - Homicide: Handgun,1900 BLOCK STERLING ST,4/21/2009 7:36:00 AM,14,A,53. Highway (Outside Structure),2696209.34665857,278267.957333505
200917016560,111,111 - Homicide: Handgun,1600 BLOCK S 29TH ST,4/20/2009 12:28:00 AM,17,L,53. Highway (Outside Structure),2685514.02293744,229055.331111491
200917016550,111,111 - Homicide: Handgun,1600 BLOCK S 29TH ST,4/19/2009 9:39:00 PM,17,L,53. Highway (Outside Structure),2685514.02293744,229055.331111491
200939024123,111,111 - Homicide: Handgun,3600 BLOCK N SMEDLEY ST,4/18/2009 9:44:00 PM,39,D,53. Highway (Outside Structure),2695159.376809,256515.477530863
200935029370,111,111 - Homicide: Handgun,4900 BLOCK N MARVINE ST,4/14/2009 5:52:00 PM,35,H,53. Highway (Outside Structure),2698569.96956191,263501.53717118
200939022677,114,114 - Homicide: Knife,2900 BLOCK N 27TH ST,4/13/2009 1:30:00 AM,39,K,53. Highway (Outside Structure),2689854.60022293,253278.496941712
200901011503,111,111 - Homicide: Handgun,2200 BLOCK MIFFLIN ST,4/11/2009 11:24:00 PM,01,C,70. Private Residence,2688329.85403355,227313.397463524
200925036785,114,114 - Homicide: Knife,400 BLOCK W CAMBRIA ST ,4/11/2009 10:40:00 PM,25,H,66. Apartment House/Condominium,2699918.55690757,251891.746471984
200925035696,116,116 - Homicide: Other,3100 BLOCK N FRANKLIN ST,4/9/2009 11:46:00 AM,25,J,70. Private Residence,2698779.94832979,253402.745681483
200901010862,123,123 - Homicide: Non-Traffic,2400 BLOCK PATTISON TER,4/6/2009 9:25:00 PM,01,H,53. Highway (Outside Structure),2686690.57931724,219969.578856317
200918021844,111,111 - Homicide: Handgun,500 BLOCK S REDFIELD ST,4/6/2009 8:53:00 PM,18,O,53. Highway (Outside Structure),2671753.38092338,235949.699066053
200915034483,123,123 - Homicide: Non-Traffic,FRANKFORD AV  &  BRILL ST,4/5/2009 1:39:00 AM,15,J,53. Highway (Outside Structure),2717374.10113484,262968.057758766
200916018858,111,111 - Homicide: Handgun,700 BLOCK DEKALB ST,4/2/2009 12:31:00 AM,16,N,53. Highway (Outside Structure),2683898.32980189,241181.925710927
