DC_KEY,UCR,UCR_TEXT,LOCATION,DISPATCH_DATE_TIME,DC_DIST,SECTOR,PREMISE_TEXT,X_COORD,Y_COORD
200712089829,111,111 - Homicide: Handgun,S CECIL ST  &  CHESTER AV,10/12/2007 8:27:00 PM,12,P,53. Highway (Outside Structure),2675621.39254326,229670.267507187
200712089607,123,123 - Homicide: Non-Traffic,S 61ST ST  &  W PASSYUNK AV,10/11/2007 9:00:00 PM,12,I,53. Highway (Outside Structure),2681228.9091475,223351.215996563
200702068979,117,117 - Homicide: felon by Police Officer,600 BLOCK BRILL ST,10/8/2007 2:17:00 PM,02,P,70. Private Residence,2709640.04656879,268361.5472902
200716045449,111,111 - Homicide: Handgun,3900 BLOCK ASPEN ST,10/8/2007 1:56:00 AM,16,G,53. Highway (Outside Structure),2682593.02405497,240906.967330176
200702068756,114,114 - Homicide: Knife,1300 BLOCK GREEBY ST,10/7/2007 12:16:00 PM,02,K,53. Highway (Outside Structure),2716342.86340725,269700.176191015
200725108748,123,123 - Homicide: Non-Traffic,3700 BLOCK N 2ND ST,10/6/2007 11:55:00 PM,25,R,53. Highway (Outside Structure),2701891.57560719,256224.950433804
200739062721,123,123 - Homicide: Non-Traffic,N BROAD ST  &  W VENANGO ST,10/6/2007 9:06:00 PM,39,D,53. Highway (Outside Structure),2696280.29483222,256357.8567243
200706060430,111,111 - Homicide: Handgun,400 BLOCK N 9TH ST,10/6/2007 3:33:00 AM,06,N,53. Highway (Outside Structure),2696330.57498398,239055.942531008
200706060420,111,111 - Homicide: Handgun,400 BLOCK N 9TH ST,10/6/2007 2:09:00 AM,06,N,53. Highway (Outside Structure),2696330.57498398,239055.942531008
200724085386,111,111 - Homicide: Handgun,600 BLOCK E ALLEGHENY AV,10/5/2007 9:48:00 PM,24,P,53. Highway (Outside Structure),2705750.12412902,252788.187270538
200702067989,111,111 - Homicide: Handgun,7300 BLOCK BUSTLETON AV,10/4/2007 3:17:00 PM,02,A,53. Highway (Outside Structure),2721707.51559101,272051.386005549
200702067903,111,111 - Homicide: Handgun,BUSTLETON AV  &  BLEIGH AV,10/4/2007 8:09:00 AM,02,A,53. Highway (Outside Structure),2721991.08590233,272508.28553386
200722059027,111,111 - Homicide: Handgun,3200 BLOCK W YORK ST,10/3/2007 10:13:00 PM,22,R,"40. Bar, Taproom, Caf?",2687071.97078435,250804.511821198
200706059362,123,123 - Homicide: Non-Traffic,S 2ND ST  &  MARKET ST,10/1/2007 2:56:00 PM,06,T,53. Highway (Outside Structure),2699103.38569899,235401.32724736
